7,23082,-91.3,3.2,84.5,16.9,-0.8,5.8, 302
7,23102,-91.4,3.1,84.3,-24.7,7.6,-3.8, 302
7,23122,-93.9,3.7,84.1,-33.6,16.0,-8.1, 293
7,23154,-92.8,2.8,83.6,-16.1,15.2,-5.5, 293
7,23174,-93.1,2.7,83.4,-11.8,5.4,-3.4, 290
7,23194,-93.2,2.7,83.4,-8.0,0.5,-9.1, 293
7,23214,-93.2,2.4,83.6,4.9,-7.9,-14.2, 302
7,23234,-93.1,2.2,83.7,14.4,-8.0,-5.3, 293
7,23254,-92.5,2.2,83.9,20.9,-6.4,-0.1, 295
7,23274,-92.1,2.2,83.8,19.0,4.4,-5.4, 293
7,23294,-92.0,2.0,83.8,0.8,-0.1,-18.2, 301
7,23314,-91.8,1.6,83.8,-1.7,-1.1,-8.9, 302
7,23334,-91.9,1.6,83.8,-5.2,-0.9,7.1, 293
7,23354,-92.0,1.8,83.8,-0.1,-1.6,6.8, 301
7,23374,-92.0,1.9,83.9,-3.4,-3.6,3.8, 293
7,23394,-92.1,1.9,84.0,-4.5,-5.8,-15.2, 291
7,23414,-92.3,1.8,84.1,-9.1,-0.6,-3.4, 293
7,23434,-92.4,1.8,84.1,-10.9,5.1,-2.2, 292
7,23454,-92.5,1.7,83.9,0.0,6.7,-6.6, 302
7,23474,-92.5,1.6,83.9,7.8,-2.9,-9.1, 292
7,23494,-92.3,1.4,84.0,6.5,-7.7,-8.1, 220
7,23514,-92.1,1.3,84.2,8.0,-5.8,-3.4, 290
7,23534,-92.0,1.3,84.3,4.4,-3.1,-1.4, 306
7,23554,-92.1,1.1,84.3,-7.1,-0.7,-6.1, 329
7,23574,-92.3,1.0,84.2,-6.3,0.9,-6.3, 335
7,23594,-92.3,1.0,84.3,-4.4,-0.1,-7.6, 477
7,23614,-92.5,0.7,84.3,-0.8,-4.0,-11.3, 406
7,23635,-92.3,0.6,84.4,7.7,-7.4,-10.6, 257
7,23655,-92.0,0.4,84.5,11.6,-1.3,-4.4, 304
7,23675,-91.8,0.3,84.5,7.4,2.5,0.2, 317
7,23695,-91.7,0.3,84.5,5.5,2.9,-15.4, 336
7,23715,-91.6,0.3,84.4,5.0,3.3,-0.6, 341
7,23735,-91.6,0.3,84.4,1.7,2.5,1.3, 341
7,23755,-91.6,0.3,84.3,-6.0,3.6,2.1, 348
7,23775,-91.7,0.4,84.2,-5.3,6.8,3.3, 347
7,23795,-91.8,0.4,84.1,-5.4,7.2,4.9, 482
7,23815,-91.9,0.5,84.0,0.8,2.2,0.4, 410
7,23835,-91.9,0.5,83.9,2.2,2.2,-0.4, 266
7,23855,-91.9,0.4,83.9,-1.0,-0.9,-3.9, 312
7,23875,-91.9,0.4,83.9,-6.2,4.3,4.1, 325
7,23896,-92.0,0.5,83.8,-8.2,5.4,4.6, 329
7,23916,-92.1,0.5,83.6,-1.6,6.1,-2.4, 338
7,23936,-92.2,0.5,83.6,1.1,5.5,-3.9, 341
7,23956,-92.1,0.4,83.5,2.4,1.2,-1.1, 349
7,23976,-92.1,0.3,83.5,-0.8,-1.2,-3.3, 342
7,23996,-92.1,0.3,83.5,-1.7,-0.1,-0.9, 480
7,24016,-92.3,0.3,83.5,-9.2,-0.8,-0.9, 409
7,24036,-92.4,0.3,83.5,-8.6,0.6,-0.3, 268
7,24056,-92.6,0.3,83.5,-3.2,-2.6,-2.4, 314
7,24076,-92.6,0.3,83.6,-1.2,-2.4,-0.9, 325
7,24096,-92.6,0.3,83.6,1.9,-1.7,-0.2, 335
7,24116,-92.4,0.3,83.6,2.5,1.9,3.2, 341
7,24137,-92.4,0.3,83.6,3.4,0.8,-15.4, 339
7,24157,-92.3,0.2,83.7,3.1,-5.1,-5.5, 347
7,24177,-92.3,0.1,83.8,7.8,-5.1,-9.0, 539
7,24197,-92.0,-0.1,83.8,14.5,-8.6,-5.6, 468
7,24217,-91.4,0.3,84.7,49.4,-40.1,5.9, 223
7,24237,-90.6,0.1,85.1,44.9,-46.1,4.9, 269
7,24257,-91.0,-0.2,84.9,-23.9,18.9,-4.7, 315
7,24277,-91.2,-0.1,84.9,-6.2,-1.0,3.8, 325
7,24297,-91.3,-0.0,85.0,-4.6,-3.7,1.4, 337
7,24317,-91.2,-0.0,84.9,4.6,2.8,-1.4, 347
7,24337,-91.2,-0.1,84.9,3.2,2.6,-0.1, 338
7,24357,-91.2,-0.1,84.9,-1.6,1.3,-0.1, 348
7,24378,-91.2,-0.1,84.8,-1.9,1.3,-0.4, 537
7,24398,-91.3,-0.1,84.8,-2.4,2.4,-0.2, 459
7,24418,-91.3,-0.1,84.7,-0.1,2.7,-2.4, 222
7,24438,-91.3,-0.1,84.7,1.1,2.0,-3.6, 279
7,24458,-91.3,-0.2,84.7,-4.5,0.1,-3.3, 314
7,24478,-91.4,-0.3,84.7,-5.7,0.4,-3.6, 326
7,24498,-91.5,-0.3,84.7,-4.9,-1.3,-4.4, 337
7,24518,-91.6,-0.5,84.8,2.2,-2.0,-6.8, 341
7,24538,-91.5,-0.6,84.8,1.2,-2.6,-7.1, 338
7,24558,-91.6,-0.8,85.0,-1.1,-5.9,-7.8, 350
7,24578,-91.6,-0.9,85.1,0.7,-7.3,-6.7, 539
7,24598,-91.5,-1.0,85.2,0.3,-7.9,-6.4, 468
7,24618,-91.6,-1.2,85.5,-1.9,-7.1,-6.6, 229
7,24638,-91.6,-1.2,85.5,-3.6,-6.8,-6.2, 268
7,24658,-91.8,-1.4,85.7,-4.5,-6.6,-4.9, 315
7,24678,-91.8,-1.5,85.8,-2.1,-4.7,-5.8, 325
7,24698,-91.8,-1.6,85.9,0.6,-3.2,-7.1, 336
7,24718,-91.7,-1.7,85.9,8.2,-2.9,-11.9, 341
7,24738,-91.5,-2.0,86.0,11.1,-2.3,-13.9, 339
7,24758,-91.3,-2.3,86.0,8.8,-4.4,-18.3, 350
7,24778,-93.0,-3.6,87.9,-4.1,-10.4,-21.2, 531
7,24798,-91.4,-3.1,86.4,-9.4,-12.5,-22.9, 467
7,24818,-91.7,-3.7,86.5,-17.8,-13.5,-29.6, 231
7,24839,-92.0,-4.2,86.9,-17.7,-14.6,-33.3, 271
7,24859,-90.8,-6.1,87.4,-0.2,-15.4,-48.2, 313
7,24879,-92.7,-6.2,87.8,-1.1,-19.8,-57.4, 325
7,24899,-92.4,-7.0,88.1,-2.8,-22.1,-62.1, 336
7,24919,-93.2,-8.8,88.9,-18.2,-23.9,-72.4, 342
7,24939,-93.0,-9.7,89.1,-13.0,-19.8,-76.5, 339
7,24959,-93.8,-11.8,89.7,0.3,-16.2,-93.2, 350
7,24979,-93.8,-13.7,90.1,9.9,-15.1,-105.4, 528
7,24999,-93.2,-15.3,90.4,3.0,-21.0,-109.0, 459
7,25019,-94.4,-18.0,91.4,-14.6,-23.1,-113.6, 232
7,25039,-94.0,-19.6,91.7,-16.6,-20.9,-119.2, 276
7,25059,-95.4,-22.6,92.8,5.9,-27.0,-131.7, 313
7,25079,-95.7,-25.2,93.6,-3.2,-28.5,-140.8, 324
7,25099,-95.3,-27.3,94.1,-10.4,-37.0,-144.1, 330
7,25119,-96.9,-30.7,95.6,-6.5,-30.3,-151.6, 348
7,25139,-96.6,-32.9,96.3,-11.0,-43.1,-151.1, 337
7,25159,-98.2,-36.3,98.3,24.6,-30.2,-163.2, 348
7,25179,-98.7,-39.4,99.7,28.9,-38.4,-176.6, 527
7,25199,-97.9,-42.2,100.7,39.3,-37.7,-177.2, 457
7,25219,-102.0,-45.7,105.6,37.2,-56.9,-158.9, 233
7,25239,-99.4,-48.2,104.8,32.4,-53.1,-161.4, 270
7,25259,-100.5,-51.6,106.8,76.0,-34.0,-175.5, 317
7,25281,-100.5,-56.0,110.2,84.0,-33.7,-166.8, 318
7,25301,-100.8,-57.5,111.4,73.8,-40.8,-162.9, 327
7,25321,-103.6,-61.7,116.6,52.8,-56.0,-154.6, 340
7,25341,-104.4,-62.9,118.1,74.1,-47.2,-153.6, 337
7,25361,-105.5,-66.8,122.8,103.0,-23.7,-143.0, 349
7,25381,-106.4,-68.2,124.2,65.1,-27.4,-132.0, 527
7,25401,-108.3,-70.2,127.7,48.2,-28.6,-125.4, 455
7,25421,-113.2,-73.7,134.4,19.1,-10.1,-107.5, 241
7,25441,-113.7,-74.1,134.4,4.6,-7.4,-104.2, 278
7,25461,-118.5,-76.3,138.5,-29.2,0.6,-97.6, 317
7,25482,-123.0,-77.9,142.6,-33.4,1.8,-87.7, 317
7,25502,-126.7,-78.8,146.1,-42.1,-0.6,-84.4, 335
7,25522,-136.5,-80.3,154.4,-52.1,-8.1,-75.7, 347
7,25542,-141.4,-80.8,159.0,-38.7,-12.0,-71.4, 347
7,25562,-152.4,-81.2,169.4,-8.5,-24.6,-65.6, 350
7,25582,-161.7,-81.4,178.6,-33.9,-9.6,-56.8, 516
7,25602,-166.0,-81.7,-177.3,-39.7,11.8,-51.5, 447
7,25622,-172.9,-82.7,-170.5,14.8,23.8,-47.1, 242
7,25642,-178.3,-82.8,-164.8,31.9,16.1,-46.4, 279
7,25662,174.5,-83.1,-156.7,35.4,1.0,-49.5, 316
7,25682,166.2,-82.8,-148.0,-5.0,-3.7,-44.0, 327
7,25703,162.1,-82.5,-144.0,-24.1,-4.1,-36.8, 329
7,25723,156.5,-82.4,-139.1,-22.9,8.2,-14.6, 339
7,25743,155.6,-82.5,-138.4,-10.2,9.6,-4.4, 338
7,25763,155.2,-82.7,-137.7,15.8,5.5,1.4, 342
7,25783,155.7,-82.7,-138.0,11.2,-1.6,3.6, 516
7,25803,156.0,-82.7,-138.2,4.1,-2.9,4.6, 445
7,25823,156.4,-82.6,-138.9,-18.4,-3.2,4.9, 244
7,25843,157.1,-82.7,-139.9,-23.3,-2.5,4.0, 280
7,25863,156.6,-82.6,-139.8,-11.1,-2.0,-1.5, 318
7,25883,156.5,-82.6,-139.9,-1.5,-3.0,-3.2, 327
7,25903,156.4,-82.5,-139.7,3.5,-3.3,-3.7, 337
7,25923,156.8,-82.4,-139.9,13.8,-4.7,-2.2, 340
7,25943,156.6,-82.3,-139.5,14.2,-4.5,-1.4, 336
7,25963,157.4,-82.2,-140.0,10.1,-5.8,-1.2, 350
7,25983,157.5,-82.1,-140.0,4.1,-5.6,-1.1, 514
7,26003,157.5,-82.0,-139.9,1.1,-4.9,-0.8, 444
7,26023,157.5,-81.8,-140.1,-11.6,-4.6,0.2, 245
7,26043,157.9,-81.9,-140.7,-15.2,-4.3,0.3, 279
7,26063,157.5,-81.8,-140.7,-16.6,-2.2,-0.2, 318
7,26083,157.6,-81.7,-141.0,-9.8,-2.3,-0.2, 329
7,26103,157.8,-81.8,-141.3,-4.9,-1.8,-0.2, 336
7,26123,158.0,-81.7,-141.5,7.1,-2.7,-2.5, 340
7,26143,157.7,-81.6,-141.1,9.2,-2.5,-3.2, 336
7,26163,157.8,-81.6,-140.9,11.4,-3.3,-4.7, 348
7,26183,157.6,-81.5,-140.5,10.9,-2.7,-5.1, 508
7,26203,157.3,-81.4,-140.0,10.6,-2.5,-5.2, 453
7,26223,157.4,-81.4,-139.9,2.9,-0.9,-4.6, 245
7,26243,157.2,-81.4,-139.6,1.2,-0.6,-4.5, 279
7,26263,157.0,-81.4,-139.5,-0.3,0.0,-4.1, 317
7,26283,156.9,-81.4,-139.3,1.8,0.5,-4.1, 328
7,26303,156.6,-81.4,-139.0,1.9,0.3,-3.8, 338
7,26323,156.5,-81.5,-138.8,2.6,0.1,-3.5, 346
7,26343,156.3,-81.5,-138.5,2.2,0.8,-3.2, 338
7,26363,156.1,-81.5,-138.3,1.8,-15.4,-2.8, 347
7,26383,156.0,-81.5,-138.2,-3.2,0.9,-2.1, 502
7,26403,156.0,-81.5,-138.3,-5.7,1.5,-1.6, 446
7,26423,155.6,-81.6,-138.0,-7.5,3.1,-1.4, 253
7,26443,155.3,-81.6,-137.9,-7.8,3.3,-1.1, 279
7,26463,156.0,-81.8,-138.7,-7.0,1.7,-0.6, 313
7,26483,157.0,-81.9,-139.8,-5.9,2.1,-0.2, 324
7,26503,157.8,-82.1,-140.6,-1.4,0.7,-0.2, 336
7,26523,158.3,-82.1,-141.1,1.4,0.2,-1.1, 348
7,26543,158.5,-82.2,-141.3,2.6,-0.3,-1.4, 337
