,TimeStamp,Fle_Ext,Abd_Abb,Rot,Fle_Ext,Abd_Abb,Rot,Fle_Ext,Abd_Abb,Rot
0,0.0,-23.017855281632745,63.10405354687321,-9.804642327825446,-71.52778397697583,2.6802948417852526,-29.449873881834563,-19.35935351845268,-64.53043649829335,14.729321662899554
1,0.020001014599022118,-23.03301383910629,63.00849083229626,-9.935148162281163,-71.38378285294574,2.668588569571601,-29.49124878813637,-19.391390680039198,-64.59068699088023,14.595223426228326
2,0.040002029198044235,-23.027892605086805,62.99834299931867,-9.959269215445156,-71.43513274663596,2.7169123797334613,-29.485956260001903,-19.42497035071826,-64.60487565537929,14.39940507006274
3,0.06000304379706635,-23.03575681579554,62.990250343490644,-9.96369603353756,-71.34371074957276,2.669655304138464,-29.491132985535657,-19.327487280623117,-64.73913417747895,14.461186993179139
4,0.08000405839608847,-23.046382608288358,62.97237335628822,-9.986039040449555,-71.41015236770554,2.684385504297723,-29.49190417598736,-19.139063172797933,-64.9318852963843,14.367853184576923
5,0.10000507299511059,-23.015278843284683,63.042297429619694,-9.929866174810257,-71.67085259482434,2.7530764927180735,-29.436650329858704,-19.026277166244633,-65.00305269635606,14.2085088758743
6,0.1200060875941327,-23.04278287505508,62.986729860338976,-9.96846828531995,-71.64241113150473,2.708838157532556,-29.399876690657305,-18.957049257473013,-64.93943919660569,14.167634201368314
7,0.14000710219315482,-23.08383911216896,63.03482801779765,-9.82535646199008,-71.78607605679505,2.719713177195299,-29.400443995854168,-19.28274786576124,-64.48744805683988,13.966183856108112
8,0.16000811679217694,-23.129974183545865,63.094886453098184,-9.659717232125953,-72.0960388108646,2.7160855785219256,-29.312911131547658,-19.51798880993065,-64.03374246543942,13.816062099611619
9,0.18000913139119906,-23.15456318636267,63.13538174634167,-9.55827457395416,-72.05218526802895,2.605656199164591,-29.321800215043563,-19.543812579012638,-63.934188665903584,14.119004327924012
10,0.20001014599022118,-23.24701719475178,63.09608506968746,-9.484348319579741,-72.06232976743281,2.5500840573407952,-29.284086815611108,-19.352221341812804,-64.23323270593302,14.4264601179939
11,0.2200111605892433,-23.30844887809307,63.0916906949792,-9.392378198782826,-72.13954859934393,2.5611733489886417,-29.31772753925499,-19.303658084103585,-64.62503223713588,14.003515941990178
12,0.2400121751882654,-23.311872844669598,63.0626191333961,-9.445627342016465,-72.07757867121552,2.54699048132845,-29.316967483697695,-19.456948620502036,-64.63999201493648,13.845439734449437
13,0.26001318978728755,-23.35831871600208,62.94072853801518,-9.553172667140272,-72.11031999090326,2.6185151823221644,-29.31288540454362,-21.412225664294734,-62.845881463835916,13.467278440906014
14,0.28001420438630964,-23.273591197832822,62.94344130497107,-9.71745689983495,-72.05926091074676,2.612942285212798,-29.312509896450926,-19.729319156895833,-64.5776387204391,13.221997637906876
15,0.3000152189853318,-23.34099078855201,62.79668003112286,-9.860012447501004,-72.12751162760439,2.5846105957434022,-29.22413733500881,-19.60325210861366,-64.77680853692014,13.362642615922178
16,0.3200162335843539,-23.236136625661317,62.933799027975674,-9.82991131534299,-72.02690546740267,2.5037992185786844,-29.168547650879972,-19.415224218258597,-64.74908333352607,13.736583426128064
17,0.340017248183376,-23.252753626168136,63.08687860313847,-9.555458580368812,-72.32304105853319,2.5203262643649165,-29.127159581502774,-19.358414107018046,-64.64315027736784,13.90822060661922
18,0.3600182627823981,-23.35236931857735,63.124840650288014,-9.311474338459249,-72.55421472720381,2.543275307535932,-29.19300168720189,-19.240163876082104,-64.48412148263056,13.942487610678603
19,0.3800192773814202,-23.389693635902606,63.02991817089612,-9.427082519032222,-72.44353460974155,2.5073249237254696,-29.233881077190443,-19.208159798804093,-64.42471795109643,14.065583180115661
20,0.40002029198044237,-23.41795467209123,63.019161853559574,-9.414296331188506,-72.38971249467762,2.47928152444314,-29.232686958815577,-19.07863181236392,-64.18337815727104,14.235450227853008
21,0.42002130657946446,-23.455799403658055,63.11233522098119,-9.180732134104174,-72.52316028618412,2.4830115985446652,-29.23284902982977,-18.955597143673195,-63.947421440081555,14.312406901973644
22,0.4400223211784866,-23.476109889311093,63.09169234387686,-9.19870624607275,-72.59308498358045,2.492852722293451,-29.233271852535992,-18.80648625876746,-63.93218608462204,14.3793427459183
23,0.4600233357775087,-23.403694187141262,63.123117116739564,-9.296664670755025,-72.50894040449397,2.4825692949570928,-29.232829863786165,-18.57821825517846,-63.75900512374995,14.542941112004334
24,0.4800243503765308,-23.327511299913233,63.059767845001716,-9.563679096857634,-72.34695386398778,2.451837410835054,-29.18102448731725,-18.39905544040713,-63.70141447904745,14.905484784764994
25,0.5000253649755529,-23.29859026903685,63.11351288444067,-9.529147116138462,-72.22986790056451,2.3845945822355055,-29.135046387025586,-18.35378146027778,-63.40373347976366,15.13175634748106
26,0.5200263795745751,-23.327411898392064,63.13603044425613,-9.454794369234444,-72.39582603224332,2.3964775042475717,-29.135779004351942,-18.314339491298686,-63.33775267389947,15.268434150004403
27,0.5400273941735971,-23.280990677668175,63.20329097589234,-9.450102284545968,-72.41421216560069,2.4132697960484677,-29.130212081282657,-18.11619896128864,-63.45849112210423,15.54342019900464
28,0.5600284087726193,-23.273221428620722,63.1157328868821,-9.640362001796367,-72.40396646559309,2.452388803003023,-29.12420469490562,-18.17166291838222,-63.29812729631155,15.784625934579227
29,0.5800294233716414,-23.269406456735254,63.065135174839476,-9.743732613304482,-72.31053289944326,2.439606236552997,-29.123488812908292,-18.286622442072712,-63.236603602067156,15.876589746308005
30,0.6000304379706636,-23.338740255010876,63.00621925518497,-9.738642811491221,-72.3237760834811,2.414285955221027,-29.079222503951346,-18.37353138333676,-63.52002788400914,15.74820866298311
31,0.6200314525696856,-23.349957757594442,63.00093415796851,-9.735392223457014,-72.24253230265481,2.389618669331424,-29.07523802440115,-18.45517949037743,-63.6770850904938,15.73201499130617
32,0.6400324671687078,-23.2402257495957,63.06813484562767,-9.8439123638044,-72.21521982963264,2.406753796093124,-29.019919558554403,-18.521386109626125,-63.73922865211158,15.527480988756878
33,0.6600334817677299,-23.246361505479616,63.02807741543531,-9.918057544385938,-72.25197485951131,2.4596124837154583,-29.014576033431698,-20.156488657048257,-63.392306759653756,14.982066783755117
34,0.680034496366752,-23.243408116011803,63.027258180030586,-9.919623983837907,-72.07893196921351,2.398903890137355,-29.018588041256944,-19.853481442329546,-64.07297601648192,15.054288960277901
35,0.7000355109657741,-23.202179696239227,63.07905305453471,-9.940168638904742,-72.05816348831796,2.4055245087259975,-29.011896869957923,-20.146221762904293,-65.05928355430252,14.251683496951484
36,0.7200365255647962,-23.227216119191436,63.16380394893741,-9.751432231424252,-72.19118094527039,2.3630501549901037,-28.92330731550236,-20.08440502521163,-65.60120970822582,13.898078200805928
37,0.7400375401638184,-23.329554993972557,63.15313346960151,-9.618940757627183,-72.31714010200169,2.365333380568852,-28.966298358298246,-19.92002540366031,-65.76029009117109,13.987547772798692
38,0.7600385547628404,-23.41901651462179,63.19100683919758,-9.394024948663999,-72.42110636491132,2.394733146945323,-28.91162265931203,-19.323193167266428,-66.03149742652252,14.38166484810975
39,0.7800395693618626,-23.402673764318457,63.12061472988673,-9.551646717309367,-72.33723897163907,2.409343165707564,-28.906969969739865,-19.12569066515033,-66.05568378042722,14.586686549844837
